City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Saint-Paul,RE,2021-05-17 07:49:55,-21.0096,55.2707,80.6,61,20,19.57
593,Praia,CV,2021-05-17 07:49:55,14.9215,-23.5087,69.8,78,75,14.97
594,Atasu,KZ,2021-05-17 07:49:56,48.6814,71.6433,81.97,27,29,14.79
595,Taman,RU,2021-05-17 07:49:56,45.2117,36.7161,62.6,77,75,15.66
596,Kajaani,FI,2021-05-17 07:49:57,64.2273,27.7285,62.6,72,0,10.36
597,Mosquera,CO,2021-05-17 07:49:57,4.7059,-74.2302,53.6,94,40,4.61
598,Owando,CG,2021-05-17 07:45:08,-0.4819,15.8999,75.29,91,89,2.8
599,Stephenville,US,2021-05-17 07:49:58,32.2207,-98.2023,68.0,88,75,3.44
600,Port-Gentil,GA,2021-05-17 07:49:58,-0.7193,8.7815,80.6,94,20,4.61
601,Sumbe,AO,2021-05-17 07:49:59,-11.2061,13.8437,78.8,65,20,4.61
602,Sosnovo-Ozerskoye,RU,2021-05-17 07:50:00,52.5249,111.5418,52.92,33,77,18.66
603,Jinxiang,CN,2021-05-17 07:50:00,27.4327,120.6062,68.2,94,100,12.44
604,Shahr-E Babak,IR,2021-05-17 07:50:01,30.1165,55.1186,79.41,14,5,6.26
605,Arrifes,PT,2021-05-17 07:50:01,37.7667,-25.7,64.4,100,75,14.97
606,Nouakchott,MR,2021-05-17 07:50:01,18.0858,-15.9785,73.4,68,96,14.97
607,Kiunga,PG,2021-05-17 07:50:03,-6.1219,141.2906,78.24,97,100,2.55
608,Nantucket,US,2021-05-17 07:50:03,41.2835,-70.0995,51.01,93,1,3.44
609,Palana,RU,2021-05-17 07:50:03,59.1167,159.9667,37.78,70,100,6.06
610,Barbastro,ES,2021-05-17 07:50:04,42.0356,0.1269,57.2,54,20,19.57
611,Meulaboh,ID,2021-05-17 07:50:04,4.1363,96.1285,79.72,88,100,12.59
612,Saint-Joseph,RE,2021-05-17 07:50:05,-21.3667,55.6167,82.4,54,0,5.75
613,Pitimbu,BR,2021-05-17 07:50:05,-7.4706,-34.8086,71.6,100,20,5.75
614,Valparaiso,CL,2021-05-17 07:50:05,-33.0393,-71.6273,53.01,76,100,1.83
615,Belaya Gora,RU,2021-05-17 07:50:06,68.5333,146.4167,35.1,92,100,9.6
616,Sheridan,US,2021-05-17 07:50:06,44.8333,-106.9173,53.6,66,1,6.91
617,Kerema,PG,2021-05-17 07:50:07,-7.9631,145.7785,80.08,87,100,2.68
618,Leningradskiy,RU,2021-05-17 07:50:08,69.3833,178.4167,31.37,90,100,10.69
619,Awjilah,LY,2021-05-17 07:50:08,29.1081,21.2869,77.27,30,0,4.97
620,Belomorsk,RU,2021-05-17 07:50:08,64.5232,34.7668,57.29,61,26,5.59
621,Tarrafal,CV,2021-05-17 07:50:09,15.2833,-23.7667,69.8,78,75,14.97
622,Campina Grande Do Sul,BR,2021-05-17 07:50:09,-25.3056,-49.0553,55.99,99,25,3.04
623,Rabo De Peixe,PT,2021-05-17 07:50:10,37.8,-25.5833,64.4,100,75,14.97
624,Heihe,CN,2021-05-17 07:50:10,50.2441,127.4902,71.6,21,40,8.95
625,Maltahohe,NA,2021-05-17 07:50:11,-24.8333,16.9833,62.89,29,40,6.31
626,Xuddur,SO,2021-05-17 07:50:11,4.1213,43.8894,89.06,43,0,18.95
627,Port Augusta,AU,2021-05-17 07:50:11,-32.5,137.7667,60.8,59,0,9.22
628,Springbok,ZA,2021-05-17 07:50:12,-29.6643,17.8865,51.8,71,0,5.75
629,Kenai,US,2021-05-17 07:50:12,60.5544,-151.2583,42.8,93,1,11.5
630,Westport,US,2021-05-17 07:50:13,41.1415,-73.3579,53.6,82,1,4.43
631,Porto Seguro,BR,2021-05-17 07:48:12,-16.4497,-39.0647,68.0,88,40,6.91
632,Ugoofaaru,MV,2021-05-17 07:50:14,5.6667,73.0,85.21,73,13,15.59
633,Elat,IL,2021-05-17 07:50:15,29.5581,34.9482,89.6,23,0,11.5
634,Ambulu,ID,2021-05-17 07:50:15,-8.345,113.6058,83.28,71,24,9.95
635,Lalibela,ET,2021-05-17 07:50:16,12.0333,39.0333,72.19,41,22,3.91
636,Weligama,LK,2021-05-17 07:50:16,5.9667,80.4167,88.57,64,98,11.65
637,Sao Desiderio,BR,2021-05-17 07:50:17,-12.3633,-44.9733,67.37,57,100,3.47
638,Gigmoto,PH,2021-05-17 07:50:17,13.7796,124.39,83.39,82,79,9.35
639,Raudeberg,NO,2021-05-17 07:50:18,61.9875,5.1352,54.0,81,75,11.5
640,Martinsburg,US,2021-05-17 07:50:18,39.4562,-77.9639,44.01,93,1,3.44
641,Zalaszentgrot,HU,2021-05-17 07:50:19,46.9447,17.0792,55.4,94,75,6.91
642,Vestmanna,FO,2021-05-17 07:50:19,62.1564,-7.1664,44.6,93,90,12.66
643,Cordoba,AR,2021-05-17 07:49:00,-31.4135,-64.1811,53.01,87,0,8.05
644,Bambanglipuro,ID,2021-05-17 07:50:20,-7.95,110.2833,82.58,71,93,11.74
645,Oktyabrskoye,RU,2021-05-17 07:50:20,43.0645,44.7417,91.4,27,20,6.71
646,Menongue,AO,2021-05-17 07:50:21,-14.6585,17.691,73.13,34,0,7.27
647,Cutervo,PE,2021-05-17 07:50:21,-6.379,-78.8157,48.63,94,44,3.51
648,Zeya,RU,2021-05-17 07:50:22,53.75,127.2667,57.18,28,98,10.76
649,Namatanai,PG,2021-05-17 07:50:22,-3.6667,152.4333,81.43,81,60,11.32
650,Katete,UG,2021-05-17 07:50:23,-0.7818,29.7544,78.73,52,31,2.53
651,Gerede,TR,2021-05-17 07:50:23,40.8008,32.1969,56.14,60,16,7.4
652,Basco,PH,2021-05-17 07:50:24,20.4487,121.9702,83.01,80,22,13.18
653,Moroni,KM,2021-05-17 07:50:24,-11.7022,43.2551,83.66,64,21,8.16
654,Capiibary,PY,2021-05-17 07:50:25,-24.8,-56.0333,64.38,75,71,2.77
655,Dorado,PR,2021-05-17 07:50:25,18.4588,-66.2677,78.01,91,2,5.86
656,Puerto Baquerizo Moreno,EC,2021-05-17 07:50:25,-0.9,-89.6,74.17,83,99,9.91
657,Tianpeng,CN,2021-05-17 07:50:26,30.9866,103.9393,78.01,53,75,1.88
658,Gornozavodsk,RU,2021-05-17 07:50:27,58.3758,58.3211,76.35,42,69,13.13
659,Karpogory,RU,2021-05-17 07:50:27,64.0019,44.4451,58.08,70,100,7.14
660,Fethiye,TR,2021-05-17 07:50:28,36.6217,29.1164,75.2,53,0,10.36
661,Hilton Head Island,US,2021-05-17 07:46:14,32.2163,-80.7526,63.0,88,1,2.77
662,Wanning,CN,2021-05-17 07:50:29,18.8003,110.3967,89.44,66,27,13.4
663,Codajas,BR,2021-05-17 07:50:29,-3.8367,-62.0569,73.51,92,100,1.61
664,Rock Sound,BS,2021-05-17 07:50:29,24.9,-76.2,76.64,61,100,15.23
665,Penzance,GB,2021-05-17 07:50:30,50.1186,-5.5371,52.0,87,75,19.57
666,Provost,CA,2021-05-17 07:50:30,52.3501,-110.2683,60.8,48,38,10.36
667,Aripuana,BR,2021-05-17 07:50:31,-9.1667,-60.6333,71.73,82,100,2.51
668,Algiers,DZ,2021-05-17 07:50:31,36.7525,3.042,73.4,46,0,3.44
669,Jieshi,CN,2021-05-17 07:50:31,22.8134,115.8257,85.53,75,10,15.9
670,Teguise,ES,2021-05-17 07:50:32,29.0605,-13.564,68.0,83,20,21.85
671,Tautira,PF,2021-05-17 07:50:32,-17.7333,-149.15,78.8,83,20,3.44
672,Mirnyy,RU,2021-05-17 07:50:33,62.5353,113.9611,30.51,46,100,13.18
673,Acarau,BR,2021-05-17 07:50:34,-2.8856,-40.12,73.94,88,17,9.71
674,Black Diamond,US,2021-05-17 07:50:34,47.3087,-122.0032,57.0,96,39,1.01
675,Charlestown,AU,2021-05-17 07:46:35,-32.95,151.6667,61.0,65,14,4.74
676,Bukan,IR,2021-05-17 07:50:35,36.521,46.2089,84.61,13,2,15.57
677,Barra Velha,BR,2021-05-17 07:50:35,-26.6322,-48.6847,62.01,89,20,3.47
678,Ngunguru,NZ,2021-05-17 07:50:35,-35.6167,174.5,57.0,88,0,1.99
679,Uige,AO,2021-05-17 07:50:36,-7.6087,15.0613,77.76,53,90,3.42
680,Karasjok,NO,2021-05-17 07:50:36,69.4719,25.5112,44.6,76,75,14.97
681,Coihaique,CL,2021-05-17 07:50:37,-45.5752,-72.0662,32.0,93,100,2.3
682,Kitsuki,JP,2021-05-17 07:50:37,33.4167,131.6167,69.8,88,75,3.44
683,Ulladulla,AU,2021-05-17 07:50:38,-35.35,150.4667,57.2,58,0,2.3
684,Blackburn,GB,2021-05-17 07:48:56,53.75,-2.4833,48.99,87,100,8.01
685,Port Moresby,PG,2021-05-17 07:49:18,-9.4431,147.1797,84.2,84,75,17.27
686,Corbu,RO,2021-05-17 07:50:38,44.3833,28.65,66.2,77,0,11.5
687,Muros,ES,2021-05-17 07:50:39,42.7762,-9.0603,57.0,93,83,0.98
688,Sorochinsk,RU,2021-05-17 07:50:39,52.4338,53.1583,87.39,21,1,10.47
689,Adwa,ET,2021-05-17 07:50:40,14.1646,38.8955,79.95,18,5,5.26
690,Sioux Lookout,CA,2021-05-17 07:50:40,50.1001,-91.917,55.4,82,90,4.61
691,Jabinyanah,TN,2021-05-17 07:50:40,35.035,10.9081,80.6,34,0,10.36
692,Yola,NG,2021-05-17 07:50:41,9.2,12.4833,85.15,59,100,3.89
693,Merauke,ID,2021-05-17 07:50:41,-8.4667,140.3333,80.53,84,41,17.31
694,Havant,GB,2021-05-17 07:50:42,50.8567,-0.9856,53.01,89,69,3.0
695,Kyshtovka,RU,2021-05-17 07:50:42,56.555,76.6271,80.6,39,27,10.02
696,Manggar,ID,2021-05-17 07:50:42,-2.8833,108.2667,85.19,71,100,10.2
